variant_id,entity_id,canonical_key,variant_name,variant_language,is_preferred,source_refs_sample
VAR_B0E36F4576,ENT_1236285CD5,حضرت شاہ شمس تبریز رحمۃ اللہ علیہ کے بارے میں بھی تاریخ میں ایسی فکری,حضرت شاہ شمس تبریز رحمۃ اللہ علیہ کے بارے میں بھی تاریخ میں ایسی فکری,ur/ar,yes,SRC003 p.1 line 900
VAR_7C9F704E64,ENT_A9D3720B41,حضرت شاہ عبدالمعالی موج دریا لاہوری کی فتوحات کے زمانے کے بعد ہی ہويی تھی۔,حضرت شاہ عبدالمعالی موجِ دریا لاہوری کی فتوحات کے زمانے کے بعد ہی ہوئی تھی۔,ur/ar,yes,SRC003 p.1 line 1871
VAR_1F82A2F71F,ENT_E66876D493,حضرت شاہ میراں سیالوی خاندان میں ہويی شاہ جالندھری کی نسل میں,حضرت شاہ میراں سیالوی خاندان میں ہوئی (شاہ جالندھری کی نسل میں,ur/ar,yes,SRC003 p.1 line 1397
VAR_FBD46FFB89,ENT_572CDEE506,حضرت شرف الدین شاہ ولایت نقوی کے ذریعے قايم ہويی یہ بزرگ ساتویں صدی ہجری,حضرت شرف الدین شاہ ولایت نقوی کے ذریعے قائم ہوئی یہ بزرگ ساتویں صدی ہجری,ur/ar,yes,SRC003 p.1 line 1911
VAR_83A6903D5B,ENT_E51D66C18A,حضرت شرف الدین شاہ ولایت نے امروہہ کو مرکز ولایت بنایا، جب کہ سندھ کے,حضرت شرف الدین شاہ ولایت نے امروہہ کو مرکزِ ولایت بنایا، جب کہ سندھ کے,ur/ar,yes,SRC003 p.1 line 1958
VAR_34BD86AB7C,ENT_FECAAEA903,حضرت شریف زندانی,حضرت شریف زندانی,ur/ar,yes,SRC003 p.1 line 889
VAR_4D9927C7A5,ENT_60E2374552,حضرت شہاب الدین سہروردی کا مطالعہ ثبت تھا۔,حضرت شہاب الدین سہروردی کا مطالعہ ثبت تھا۔,ur/ar,yes,SRC003 p.1 line 1405
VAR_5DA3F73805,ENT_30DDE5CD4F,حضرت شیخ الاسلام سید عبدالقادر جیلانی غوث پاک سے جا ملا، یوں اپ دونوں کی,حضرت شیخُ الاسلام سید عبدالقادر جیلانی غوثِ پاک سے جا ملا، یوں آپ دونوں کی,ur/ar,yes,SRC003 p.1 line 1600
VAR_A47F03026C,ENT_A1F3E30ACD,حضرت شیخ الاسلام مخدوم جہانیاں جہاں گشت رحمۃ اللہ علیہ کے فرزند ارجمند تھے۔,حضرت شیخ الاسلام مخدوم جہانیاں جہاں گشت رحمۃ اللہ علیہ کے فرزندِ ارجمند تھے۔,ur/ar,yes,SRC003 p.1 line 1429
VAR_8DDD66B817,ENT_BB0B10B3CD,حضرت شیخ جمال خنداں رو رحمۃ اللہ علیہ کے قدموں میں ڈال دیا، جنہوں نے,حضرت شیخ جمال خنداں رو رحمۃ اللہ علیہ کے قدموں میں ڈال دیا، جنہوں نے,ur/ar,yes,SRC003 p.1 line 1376
VAR_0D607731EE,ENT_5DE98ADC62,حضرت شیخ رکن الدین ابوالفتح ملتانی رحمۃ اللہ علیہ کے دست پر بیعت کی اور,حضرت شیخ رکن الدین ابوالفتح ملتانی رحمۃ اللہ علیہ کے دست پر بیعت کی اور,ur/ar,yes,SRC003 p.1 line 1408
VAR_6C9A095056,ENT_65D5605B79,حضرت شیخ صدر الدین عارف رحمۃ اللہ علیہ خلیفہ حضرت بہاوالدین زکریا ملتانی سے بھی,حضرت شیخ صدر الدین عارف رحمۃ اللہ علیہ (خلیفۂ حضرت بہاؤالدین زکریا ملتانی) سے بھی,ur/ar,yes,SRC003 p.1 line 1352
VAR_450F84F723,ENT_CA4795422B,حضرت شیخ عبد القادر جیلانی غوث اعظم رحمۃ اللہ علیہ حضرت سید شاہ حسین عثمان,حضرت شیخ عبد القادر جیلانی غوثِ اعظم رحمۃ اللہ علیہ حضرت سید شاہ حسین عثمان,ur/ar,yes,SRC003 p.1 line 895
VAR_89A5A3AD08,ENT_21BCC19BA6,حضرت شیخ عبد القادر جیلانی غوث اعظم رحمۃ اللہ علیہ سے منقول ہے کہ اپ,حضرت شیخ عبد القادر جیلانی غوثِ اعظم رحمۃ اللہ علیہ سے منقول ہے کہ آپ,ur/ar,yes,SRC003 p.1 line 894
VAR_6C1932833A,ENT_20CEED3C3F,حضرت شیخ عبد القادر جیلانی غوث اعظم رحمۃ اللہ علیہ کو یہ لقب ان کی,حضرت شیخ عبد القادر جیلانی غوثِ اعظم رحمۃ اللہ علیہ کو یہ لقب ان کی,ur/ar,yes,SRC003 p.1 line 891
VAR_E73E72F1B6,ENT_A12053282A,حضرت شیخ عبد الوہاب جیلانی رحمۃ اللہ علیہ کی درگاہ پر مولا علی کی قدم,حضرت شیخ عبد الوہاب جیلانی رحمۃ اللہ علیہ کی درگاہ پر مولا علی کی قدم,ur/ar,yes,SRC003 p.1 line 1710
VAR_B17B90250D,ENT_5A14E245B0,حضرت ضرار رضی اللہ عنہ، حضرت مقوم رضی اللہ عنہ، اور حضرت حجل رضی اللہ,حضرت ضرار رضی اللہ عنہ، حضرت مقوم رضی اللہ عنہ، اور حضرت حجل رضی اللہ,ur/ar,yes,SRC003 p.1 line 23
VAR_436244F050,ENT_47C9783BD5,حضرت طالب بن ابی طالب رضی اللہ عنہ ان کے بارے میں اختلاف پایا,حضرت طالب بن ابی طالب (رضی اللہ عنہ ) ان کے بارے میں اختلاف پایا,ur/ar,yes,SRC003 p.1 line 219
VAR_59032691E5,ENT_4F1134DC99,حضرت عباس، جعفر، عبداللہ، اور عثمان پیدا ہويے۔,حضرت عباس، جعفر، عبداللہ، اور عثمان پیدا ہوئے۔,ur/ar,yes,SRC003 p.1 line 240
VAR_D8B1DFC8DC,ENT_961B351A99,حضرت عبداللہ بن جعفر نے ہمیشہ حضرت زینب کے اہل بیت سے قلبی تعلق اور,حضرت عبداللہ بن جعفر نے ہمیشہ حضرت زینب کے اہلِ بیت سے قلبی تعلق اور,ur/ar,yes,SRC003 p.1 line 469
VAR_AD6AA1D7BE,ENT_1EC28B25DF,حضرت عبداللہ رضی اللہ عنہ کربلا میں شہادت,حضرت عبداللہ رضی اللہ عنہ کربلا میں شہادت,ur/ar,yes,SRC003 p.1 line 453
VAR_D8F79BB1EE,ENT_FA9B91AA83,حضرت عبداللہ سے ہوتا ہوا علی الموید اور سید جلال الدین سرخ پوش بخاری تک,حضرت عبداللہ سے ہوتا ہوا علی المؤید اور سید جلال الدین سرخ پوش بخاری تک,ur/ar,yes,SRC003 p.1 line 1834
VAR_14DD7C96EE,ENT_3325F7D300,حضرت عبداللہ علیہ السلام اور والدہ مکرمہ حضرت امنہ بنت وہب سلام اللہ علیہا کا,حضرت عبداللہ علیہ السلام اور والدہ مکرمہ حضرت آمنہ بنت وہب سلامُ اللہ علیہا کا,ur/ar,yes,SRC003 p.1 line 127
VAR_26CCFBF95D,ENT_5A13DE3C15,حضرت عبداللہ علیہ السلام اپنے وقت کے حسین ترین، باوقار ترین اور بااخلاق نوجوانوں میں,حضرت عبداللہ علیہ السلام اپنے وقت کے حسین ترین، باوقار ترین اور بااخلاق نوجوانوں میں,ur/ar,yes,SRC003 p.1 line 66
VAR_A83F2CFD0D,ENT_E0AD46AB3D,حضرت عبداللہ علیہ السلام ایک تجارتی قافلے کے ساتھ شام کے سفر پر روانہ ہويے۔,حضرت عبداللہ علیہ السلام ایک تجارتی قافلے کے ساتھ شام کے سفر پر روانہ ہوئے۔,ur/ar,yes,SRC003 p.1 line 74
VAR_2244F134B3,ENT_493210674B,حضرت عبداللہ علیہ السلام تھے جو والد رسول اکرم ہیں۔,حضرت عبداللہ علیہ السلام تھے جو والدِ رسول اکرم ہیں۔,ur/ar,yes,SRC003 p.1 line 23
VAR_7C830EF8E9,ENT_8D9BA9203C,حضرت عبداللہ علیہ السلام حضرت عبدالمطلب علیہ السلام کے سب سے چھوٹے بیٹوں میں شمار,حضرت عبداللہ علیہ السلام حضرت عبدالمطلب علیہ السلام کے سب سے چھوٹے بیٹوں میں شمار,ur/ar,yes,SRC003 p.1 line 25
VAR_E5D892D5DD,ENT_0D09B62CB8,حضرت عبداللہ علیہ السلام شرک، بت پرستی اور جاہلی رسوم سے مکمل بیزار تھے اور,حضرت عبداللہ علیہ السلام شرک، بت پرستی اور جاہلی رسوم سے مکمل بیزار تھے اور,ur/ar,yes,SRC003 p.1 line 83
VAR_E18338982A,ENT_A068A83979,حضرت عبداللہ علیہ السلام نے چند اونٹ، چند بکریاں اور ایک باندی ترکہ میں چھوڑیں۔,حضرت عبداللہ علیہ السلام نے چند اونٹ، چند بکریاں اور ایک باندی ترکہ میں چھوڑیں۔,ur/ar,yes,SRC003 p.1 line 79
VAR_F4FF0CF6DD,ENT_C7CDACE0BF,حضرت عبداللہ علیہ السلام کا نام نکلا، مگر بعد ازاں اللہ تعالی کے حکم سے,حضرت عبداللہ علیہ السلام کا نام نکلا، مگر بعد ازاں اللہ تعالیٰ کے حکم سے,ur/ar,yes,SRC003 p.1 line 72
VAR_D09FC89E9D,ENT_2BF65DABD6,حضرت عبداللہ علیہ السلام کا وصال ہو چکا تھا۔,حضرت عبداللہ علیہ السلام کا وصال ہو چکا تھا۔,ur/ar,yes,SRC003 p.1 line 139; SRC003 p.1 line 76
VAR_A6FE24C823,ENT_820CC24010,حضرت عبداللہ علیہ السلام کی جان بچايی گيی۔,حضرت عبداللہ علیہ السلام کی جان بچائی گئی۔,ur/ar,yes,SRC003 p.1 line 72
VAR_6411D550D1,ENT_386FA38032,حضرت عبداللہ علیہ السلام کی نذر اور فدیہ,حضرت عبداللہ علیہ السلام کی نذر اور فدیہ,ur/ar,yes,SRC003 p.1 line 28
VAR_EAC247E0C7,ENT_7F5B54ACC6,حضرت عبداللہ علیہ السلام کی پیشانی میں وہ نور نبوت جلوہ گر تھا جو بعد,حضرت عبداللہ علیہ السلام کی پیشانی میں وہ نورِ نبوت جلوہ گر تھا جو بعد,ur/ar,yes,SRC003 p.1 line 82
VAR_99B1BE3DF5,ENT_6B9FC72878,حضرت عبداللہ علیہ السلام کے نام نکلی، مگر اللہ تعالی نے سو اونٹوں کے فدیے,حضرت عبداللہ علیہ السلام کے نام نکلی، مگر اللہ تعالیٰ نے سو اونٹوں کے فدیے,ur/ar,yes,SRC003 p.1 line 50
VAR_52451D1F3C,ENT_05437CB42D,حضرت عبدالمطلب بن ہاشم علیہ السلام مکہ معظمہ کے ريیس، قریش کے سردار، حاجیوں کو,حضرت عبدالمطلب بن ہاشم علیہ السلام مکہ معظمہ کے رئیس، قریش کے سردار، حاجیوں کو,ur/ar,yes,SRC003 p.1 line 61
VAR_4A13EBAD5E,ENT_9B61461601,حضرت عبدالمطلب علیہ السلام السیرۃ النبویۃ از ابن ہشام، السیرۃ النبویۃ از ابن اسحاق بروایت,حضرت عبدالمطلب علیہ السلام :السیرۃ النبویۃ از ابن ہشام، السیرۃ النبویۃ از ابن اسحاق (بروایت,ur/ar,yes,SRC003 p.1 line 16
VAR_3FCB018D48,ENT_3A9F3518DD,حضرت عبدالمطلب علیہ السلام حوالہ جات حضرت ادم علیہ السلام تا حضرت اسماعیل علیہ السلام,حضرت عبدالمطلب علیہ السلام حوالہ جات: حضرت آدم علیہ السلام تا حضرت اسماعیل علیہ السلام,ur/ar,yes,SRC003 p.1 line 14
VAR_032234BA7F,ENT_D70BBE3AE1,حضرت عبدالمطلب علیہ السلام موحد تھے اپ دین ابراہیمی پر قايم تھے، بت پرستی سے,حضرت عبدالمطلب علیہ السلام موحّد تھے آپ دینِ ابراہیمی پر قائم تھے، بت پرستی سے,ur/ar,yes,SRC003 p.1 line 27
VAR_47B1FF5B1A,ENT_60CED82234,حضرت عبدالمطلب علیہ السلام نے اپنے سب سے بڑے بیٹے حارث کو مدینہ منورہ بھیجا،,حضرت عبدالمطلب علیہ السلام نے اپنے سب سے بڑے بیٹے حارث کو مدینہ منورہ بھیجا،,ur/ar,yes,SRC003 p.1 line 76
VAR_E4E2059F9D,ENT_8F60D57DA0,حضرت عبدالمطلب علیہ السلام نے اپنے فرزند کے وصال پر گہرے رنج و غم کا,حضرت عبدالمطلب علیہ السلام نے اپنے فرزند کے وصال پر گہرے رنج و غم کا,ur/ar,yes,SRC003 p.1 line 81
VAR_31BCC849C0,ENT_5CAA87F4C6,حضرت عبدالمطلب علیہ السلام نے رسول اکرم صلی اللہ علیہ والہ وسلم کی ولادت کے,حضرت عبدالمطلب علیہ السلام نے رسول اکرم صلی اللہ علیہ وآلہ وسلم کی ولادت کے,ur/ar,yes,SRC003 p.1 line 52
VAR_861E468493,ENT_E54AE72976,حضرت عبدالمطلب علیہ السلام نے نذر مانی تھی کہ اگر ان کے دس بیٹے ہويے,حضرت عبدالمطلب علیہ السلام نے نذر مانی تھی کہ اگر ان کے دس بیٹے ہوئے,ur/ar,yes,SRC003 p.1 line 71
VAR_AFD852E73C,ENT_B8AFC490DC,حضرت عبدالمطلب علیہ السلام واحد فرزند تھے، یعنی اپ کے سگے بھايی یا بہن ثابت,حضرت عبدالمطلب علیہ السلام واحد فرزند تھے، یعنی آپ کے سگے بھائی یا بہن ثابت,ur/ar,yes,SRC003 p.1 line 22
VAR_97E495CC50,ENT_7F6D2BF9E0,حضرت عبدالمطلب علیہ السلام کا بھی وصال ہو گیا۔,حضرت عبدالمطلب علیہ السلام کا بھی وصال ہو گیا۔,ur/ar,yes,SRC003 p.1 line 145
VAR_EE487DAD54,ENT_795E8A12AF,حضرت عبدالمطلب علیہ السلام کی ابتدايی پرورش یثرب میں ہويی، جہاں اپ کے نانا عمرو,حضرت عبدالمطلب علیہ السلام کی ابتدائی پرورش یثرب میں ہوئی، جہاں آپ کے نانا عمرو,ur/ar,yes,SRC003 p.1 line 19
VAR_642E202270,ENT_BE5BB5C5E9,حضرت عبدالمطلب علیہ السلام کی زندگی میں زمزم کی دوبارہ دریافت ایک غیر معمولی واقعہ,حضرت عبدالمطلب علیہ السلام کی زندگی میں زمزم کی دوبارہ دریافت ایک غیر معمولی واقعہ,ur/ar,yes,SRC003 p.1 line 40
VAR_1CF6147518,ENT_90C1B26B67,حضرت عبدالمطلب علیہ السلام کی سیرت میں نذر، وفا اور عہد کی پاسداری نمایاں مقام,حضرت عبدالمطلب علیہ السلام کی سیرت میں نذر، وفا اور عہد کی پاسداری نمایاں مقام,ur/ar,yes,SRC003 p.1 line 48
VAR_54534EC349,ENT_8BCF79103D,حضرت عبدالمطلب علیہ السلام کی مقبولیت، وقار اور اخلاقی برتری بنو امیہ کے لیے مستقل,حضرت عبدالمطلب علیہ السلام کی مقبولیت، وقار اور اخلاقی برتری بنو امیہ کے لیے مستقل,ur/ar,yes,SRC003 p.1 line 46
VAR_923B3BF0E9,ENT_489463BEA4,حضرت عبدالمطلب علیہ السلام کی وفات کے بعد بنو امیہ کا رویہ بنو ہاشم کے,حضرت عبدالمطلب علیہ السلام کی وفات کے بعد بنو امیہ کا رویہ بنو ہاشم کے,ur/ar,yes,SRC003 p.1 line 55
VAR_37E097DE39,ENT_4D59C2293A,حضرت عبدالمطلب علیہ السلام کے بیٹوں میں سب سے معروف حضرت عبداللہ علیہ السلام تھے،,حضرت عبدالمطلب علیہ السلام کے بیٹوں میں سب سے معروف حضرت عبداللہ علیہ السلام تھے،,ur/ar,yes,SRC003 p.1 line 32
