entity_id,preferred_english_title,suggested_urdu_title,canonical_key,language_group,occurrence_count,variant_count,relationship_edge_count,parent_names,child_names,main_path_order,source_ids,source_pages,source_refs_sample,known_or_suggested_wikidata_qid,notability_score_0_100,deletion_risk_score_0_100,page_class,simplewiki_recommendation,urduwiki_recommendation,wikidata_recommendation,duplicate_risk_flag,suspect_entity_reason,privacy_review_required,suggested_categories_en,suggested_categories_ur,draft_context_summary,all_variants_pipe
ENT_E54AE72976,حضرت عبدالمطلب علیہ السلام نے نذر مانی تھی کہ اگر ان کے دس بیٹے ہوئے,حضرت عبدالمطلب علیہ السلام نے نذر مانی تھی کہ اگر ان کے دس بیٹے ہوئے,حضرت عبدالمطلب علیہ السلام نے نذر مانی تھی کہ اگر ان کے دس بیٹے ہويے,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 71,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: اہم واقعہ: نذر اور فدیہ حضرت عبدالمطلب علیہ السلام نے نذر مانی تھی کہ اگر ان کے دس بیٹے ہوئے تو وہ ایک کو اللہ کی راہ میں قربان کریں گے۔,حضرت عبدالمطلب علیہ السلام نے نذر مانی تھی کہ اگر ان کے دس بیٹے ہوئے
ENT_B8AFC490DC,حضرت عبدالمطلب علیہ السلام واحد فرزند تھے، یعنی آپ کے سگے بھائی یا بہن ثابت,حضرت عبدالمطلب علیہ السلام واحد فرزند تھے، یعنی آپ کے سگے بھائی یا بہن ثابت,حضرت عبدالمطلب علیہ السلام واحد فرزند تھے، یعنی اپ کے سگے بھايی یا بہن ثابت,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 22,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: والدین والد: حضرت ہاشم بن عبد مناف علیہ السلام بانیٔ سقایت و رفادت، مکہ کے عظیم سردار والدہ: سلمیٰ بنت عمرو قبیلہ بنو نجار، یثرب کی معزز خاتون بہن بھائی تاریخی روایات کے مطابق حضرت عبدالمطلب علیہ السلام واحد فرزند تھے، یعنی آپ کے سگے بھائی یا بہن ثابت نہیں۔,حضرت عبدالمطلب علیہ السلام واحد فرزند تھے، یعنی آپ کے سگے بھائی یا بہن ثابت
ENT_7F6D2BF9E0,حضرت عبدالمطلب علیہ السلام کا بھی وصال ہو گیا۔,حضرت عبدالمطلب علیہ السلام کا بھی وصال ہو گیا۔,حضرت عبدالمطلب علیہ السلام کا بھی وصال ہو گیا۔,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 145,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: دو سال بعد جب آپ ﷺ آٹھ سال کے ہوئے تو حضرت عبدالمطلب علیہ السلام کا بھی وصال ہو گیا۔,حضرت عبدالمطلب علیہ السلام کا بھی وصال ہو گیا۔
ENT_795E8A12AF,حضرت عبدالمطلب علیہ السلام کی ابتدائی پرورش یثرب میں ہوئی، جہاں آپ کے نانا عمرو,حضرت عبدالمطلب علیہ السلام کی ابتدائی پرورش یثرب میں ہوئی، جہاں آپ کے نانا عمرو,حضرت عبدالمطلب علیہ السلام کی ابتدايی پرورش یثرب میں ہويی، جہاں اپ کے نانا عمرو,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 19,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: اصل علاقہ اور مکہ آمد حضرت عبدالمطلب علیہ السلام کی ابتدائی پرورش یثرب میں ہوئی، جہاں آپ کے نانا عمرو بن زید (بنو نجار) رہتے تھے۔,حضرت عبدالمطلب علیہ السلام کی ابتدائی پرورش یثرب میں ہوئی، جہاں آپ کے نانا عمرو
ENT_BE5BB5C5E9,حضرت عبدالمطلب علیہ السلام کی زندگی میں زمزم کی دوبارہ دریافت ایک غیر معمولی واقعہ,حضرت عبدالمطلب علیہ السلام کی زندگی میں زمزم کی دوبارہ دریافت ایک غیر معمولی واقعہ,حضرت عبدالمطلب علیہ السلام کی زندگی میں زمزم کی دوبارہ دریافت ایک غیر معمولی واقعہ,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 40,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: حضرت عبدالمطلب علیہ السلام کی زندگی میں زمزم کی دوبارہ دریافت ایک غیر معمولی واقعہ ہے۔,حضرت عبدالمطلب علیہ السلام کی زندگی میں زمزم کی دوبارہ دریافت ایک غیر معمولی واقعہ
ENT_90C1B26B67,حضرت عبدالمطلب علیہ السلام کی سیرت میں نذر، وفا اور عہد کی پاسداری نمایاں مقام,حضرت عبدالمطلب علیہ السلام کی سیرت میں نذر، وفا اور عہد کی پاسداری نمایاں مقام,حضرت عبدالمطلب علیہ السلام کی سیرت میں نذر، وفا اور عہد کی پاسداری نمایاں مقام,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 48,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: حضرت عبدالمطلب علیہ السلام کی سیرت میں نذر، وفا اور عہد کی پاسداری نمایاں مقام رکھتی ہے۔,حضرت عبدالمطلب علیہ السلام کی سیرت میں نذر، وفا اور عہد کی پاسداری نمایاں مقام
ENT_8BCF79103D,حضرت عبدالمطلب علیہ السلام کی مقبولیت، وقار اور اخلاقی برتری بنو امیہ کے لیے مستقل,حضرت عبدالمطلب علیہ السلام کی مقبولیت، وقار اور اخلاقی برتری بنو امیہ کے لیے مستقل,حضرت عبدالمطلب علیہ السلام کی مقبولیت، وقار اور اخلاقی برتری بنو امیہ کے لیے مستقل,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 46,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: حضرت عبدالمطلب علیہ السلام کی مقبولیت، وقار اور اخلاقی برتری بنو امیہ کے لیے مستقل حسد اور اضطراب کا سبب بنی۔,حضرت عبدالمطلب علیہ السلام کی مقبولیت، وقار اور اخلاقی برتری بنو امیہ کے لیے مستقل
ENT_489463BEA4,حضرت عبدالمطلب علیہ السلام کی وفات کے بعد بنو امیہ کا رویہ بنو ہاشم کے,حضرت عبدالمطلب علیہ السلام کی وفات کے بعد بنو امیہ کا رویہ بنو ہاشم کے,حضرت عبدالمطلب علیہ السلام کی وفات کے بعد بنو امیہ کا رویہ بنو ہاشم کے,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 55,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: حضرت عبدالمطلب علیہ السلام کی وفات کے بعد بنو امیہ کا رویہ بنو ہاشم کے ساتھ مزید سخت ہوتا چلا گیا۔,حضرت عبدالمطلب علیہ السلام کی وفات کے بعد بنو امیہ کا رویہ بنو ہاشم کے
ENT_4D59C2293A,حضرت عبدالمطلب علیہ السلام کے بیٹوں میں سب سے معروف حضرت عبداللہ علیہ السلام تھے،,حضرت عبدالمطلب علیہ السلام کے بیٹوں میں سب سے معروف حضرت عبداللہ علیہ السلام تھے،,حضرت عبدالمطلب علیہ السلام کے بیٹوں میں سب سے معروف حضرت عبداللہ علیہ السلام تھے،,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 32,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: حضرت عبدالمطلب علیہ السلام کے بیٹوں میں سب سے معروف حضرت عبداللہ علیہ السلام تھے، جو رسول اکرم صلی اللہ علیہ وآلہ وسلم کے والد ماجد تھے، اور جنہوں نے جوانی ہی میں وفات پائی۔,حضرت عبدالمطلب علیہ السلام کے بیٹوں میں سب سے معروف حضرت عبداللہ علیہ السلام تھے،
ENT_D2915AE337,حضرت عبدالمطلب علیہ السلام کے بیٹے یہ تھے: حضرت الحارث رضی اللہ عنہ، حضرت زبیر,حضرت عبدالمطلب علیہ السلام کے بیٹے یہ تھے: حضرت الحارث رضی اللہ عنہ، حضرت زبیر,حضرت عبدالمطلب علیہ السلام کے بیٹے یہ تھے حضرت الحارث رضی اللہ عنہ، حضرت زبیر,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 23,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: اولاد (بیٹے) حضرت عبدالمطلب علیہ السلام کے بیٹے یہ تھے: حضرت الحارث رضی اللہ عنہ، حضرت زبیر رضی اللہ عنہ، حضرت ابو طالب علیہ السلام (والدِ مولا علی علیہ السلام)، حضرت عبداللہ علیہ السلام (والدِ رسول اکرم ﷺ)، حضرت حمزہ رضی اللہ عنہ (سیدُ الشہداء)، حضرت عباس رضی اللہ عنہ، ابو لہب (...,حضرت عبدالمطلب علیہ السلام کے بیٹے یہ تھے: حضرت الحارث رضی اللہ عنہ، حضرت زبیر
ENT_7CF8D2308F,حضرت عبدالمطلب علیہ السلام کے زیر سایہ): والدہ کے انتقال کے بعد دادا حضرت عبدالمطلب,حضرت عبدالمطلب علیہ السلام کے زیر سایہ): والدہ کے انتقال کے بعد دادا حضرت عبدالمطلب,حضرت عبدالمطلب علیہ السلام کے زیر سایہ والدہ کے انتقال کے بعد دادا حضرت عبدالمطلب,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 143,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: تا 8 سال (دادا حضرت عبدالمطلب علیہ السلام کے زیر سایہ): والدہ کے انتقال کے بعد دادا حضرت عبدالمطلب علیہ السلام نے آپ ﷺ کی کفالت سنبھالی۔,حضرت عبدالمطلب علیہ السلام کے زیر سایہ): والدہ کے انتقال کے بعد دادا حضرت عبدالمطلب
ENT_7AD7412826,حضرت عبدالمطلب علیہ السلام کے صاحبزادے اور حضرت علی بن ابی طالب علیہ السلام کے,حضرت عبدالمطلب علیہ السلام کے صاحبزادے اور حضرت علی بن ابی طالب علیہ السلام کے,حضرت عبدالمطلب علیہ السلام کے صاحبزادے اور حضرت علی بن ابی طالب علیہ السلام کے,ur/ar,2,1,0,,,,SRC003,SRC003 p.1,SRC003 p.1 line 202,,19,81,DO_NOT_CREATE_WIKIPEDIA_YET,Do not create as standalone Wikipedia article yet,Do not create as standalone Wikipedia article yet,Do not upload without entity cleanup,,,no,Do not add categories until review is complete.,Do not add categories until review is complete.,Context: آپ حضرت عبدالمطلب علیہ السلام کے صاحبزادے اور حضرت علی بن ابی طالب علیہ السلام کے والد محترم تھے۔,حضرت عبدالمطلب علیہ السلام کے صاحبزادے اور حضرت علی بن ابی طالب علیہ السلام کے
